"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",3,4,3,2,5,8,2,4,3,3,2,3,2,3,3,3,3,3,2
"2",1,3,1,1,1,2,2,5,4,2,2,2,1,2,4,2,7,2,2
"3",4,4,4,6,8,5,3,7,3,4,3,3,5,6,5,4,3,4,8
"4",5,4,7,4,2,2,3,4,3,4,5,5,3,4,4,4,5,3,5
"5",2,1,1,1,2,4,1,1,1,1,3,2,1,2,1,2,4,2,1
"6",3,2,3,4,8,2,2,2,3,2,1,1,2,2,3,1,5,2,1
"7",7,7,5,6,8,1,7,7,4,8,7,6,7,8,7,8,7,7,4
"8",6,5,7,7,4,5,8,6,4,4,8,7,6,6,6,4,8,5,4
"9",3,4,4,5,3,4,8,4,5,4,1,4,5,4,4,3,5,2,5
"10",4,8,8,8,7,6,8,5,6,8,6,5,8,4,8,6,8,8,5
"11",8,5,6,7,7,6,8,6,3,8,3,7,7,7,7,4,5,3,4
"12",3,3,4,1,4,7,3,2,1,4,6,2,7,2,3,4,2,6,2
"13",8,3,6,4,7,3,3,8,2,7,5,8,2,7,2,4,5,7,3
"14",3,5,8,6,4,8,7,8,3,5,6,4,5,4,4,5,4,8,3
"15",3,3,4,2,3,5,7,5,8,2,4,4,2,4,8,4,6,4,4
"16",5,6,4,6,5,8,3,7,7,7,8,7,7,3,8,3,7,8,7
"17",3,2,2,2,1,3,4,2,1,1,3,1,1,1,1,5,1,2,2
"18",1,4,4,4,3,2,2,3,4,4,2,2,2,3,3,3,2,3,2
"19",2,1,2,2,1,1,2,1,3,4,4,3,4,2,1,1,2,7,3
"20",2,1,2,2,2,6,2,3,2,2,2,2,2,2,3,3,2,4,7
"21",1,2,2,3,2,1,1,3,2,6,6,2,4,4,2,2,2,2,3
"22",2,2,5,2,6,3,2,3,2,2,1,1,1,5,5,3,1,1,1
"23",2,6,3,4,4,6,3,6,4,8,8,7,4,3,4,8,4,4,3
"24",5,3,4,5,5,4,4,3,3,5,8,2,5,7,3,5,4,3,6
"25",5,8,6,3,5,5,4,6,5,4,4,5,3,5,7,5,5,4,4
"26",8,7,5,5,8,5,8,4,6,4,5,6,7,6,7,5,6,4,4
"27",8,3,8,5,6,4,5,5,5,7,8,4,7,4,4,8,7,7,8
"28",4,4,6,5,5,7,6,4,6,3,4,6,5,6,3,5,7,4,5
"29",3,8,5,8,5,5,5,4,7,8,4,8,4,4,5,4,4,4,5
"30",3,3,3,3,3,7,4,2,4,4,4,2,5,5,5,3,6,4,5
"31",5,7,8,7,7,8,4,5,4,6,7,8,8,6,7,8,7,8,6
"32",8,7,6,8,6,7,6,5,8,8,8,8,6,8,5,4,6,8,8
"33",5,6,4,5,6,7,4,5,3,6,6,7,5,5,7,4,6,6,4
"34",7,5,8,6,3,6,6,4,6,7,5,5,6,4,5,5,6,7,7
"35",6,6,7,8,7,6,8,7,7,7,6,4,7,6,6,6,6,6,6
"36",8,1,3,4,4,2,2,2,3,2,3,2,4,2,2,2,2,2,2
"37",6,4,4,4,3,4,5,6,4,7,8,5,5,4,5,4,8,8,8
"38",8,3,3,4,2,4,3,1,2,8,3,7,7,3,4,3,2,4,5
"39",4,4,5,6,4,6,5,3,5,5,8,4,5,4,4,5,3,4,3
"40",4,2,1,1,4,1,2,1,2,1,2,3,3,2,1,1,4,3,2
"41",3,3,4,3,3,4,2,2,1,2,2,2,1,1,3,1,2,3,2
"42",5,5,5,4,5,6,7,7,5,5,4,6,5,5,8,8,6,6,8
"43",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
"44",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"46",2,5,1,4,3,1,3,2,2,8,1,2,1,1,2,3,1,4,2
"47",3,3,5,2,5,2,5,5,3,3,2,3,2,2,8,3,3,8,4
"48",7,4,5,3,3,3,5,1,4,5,5,3,4,2,1,3,4,5,3
"49",1,1,2,1,1,2,3,1,6,2,1,7,2,3,1,1,1,2,1
"50",4,8,5,3,5,8,5,4,5,4,5,8,6,7,4,7,4,7,5
"51",3,4,4,2,3,3,4,5,4,6,2,4,4,2,3,4,2,2,6
"52",1,3,6,3,2,4,5,2,1,5,3,2,3,1,2,6,1,6,3
"53",1,3,2,4,5,3,4,5,7,3,5,5,3,3,4,3,3,4,3
"54",3,3,3,6,3,3,4,3,3,5,4,3,4,2,4,2,3,6,3
"55",6,3,1,4,1,4,3,2,4,2,5,1,2,7,1,5,2,6,1
"56",4,5,5,5,5,8,7,8,4,7,4,4,8,6,6,5,5,5,8
"57",6,2,4,3,4,6,3,4,7,8,4,4,7,6,8,2,3,5,3
"58",5,3,3,3,3,7,2,7,3,4,4,7,7,7,3,4,8,3,7
"59",1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1
"60",5,6,5,3,3,3,5,4,3,4,4,3,2,4,3,7,3,3,3
"61",6,2,3,3,4,2,6,3,4,3,2,2,4,3,3,7,3,4,4
"62",3,4,4,5,2,6,2,5,6,8,4,3,4,7,4,4,6,3,2
"63",3,3,3,8,6,4,5,4,4,4,5,3,6,4,7,3,7,4,4
"64",3,2,3,2,1,2,1,2,4,2,3,2,2,1,6,1,1,8,1
"65",4,5,3,5,3,2,6,3,5,2,2,7,4,6,7,4,3,3,3
"66",3,2,5,3,3,3,4,4,3,3,2,2,3,2,1,2,4,3,1
"67",8,8,8,7,8,7,8,4,8,6,8,7,5,3,4,5,3,8,4
"68",8,8,8,7,7,8,7,8,7,7,7,8,8,8,8,5,7,7,8
"69",4,4,4,5,8,3,5,6,4,3,3,5,3,3,7,6,1,4,3
"70",1,2,2,2,3,1,2,1,1,3,1,6,1,4,1,2,2,1,1
"71",6,8,8,7,8,5,6,3,6,8,5,5,3,6,8,5,7,7,4
"72",7,3,3,3,4,1,8,4,6,2,4,4,2,3,5,2,7,4,5
"73",8,5,8,8,8,5,8,7,8,8,8,6,6,6,7,8,4,7,7
"74",3,7,7,4,6,4,5,7,7,5,6,6,7,5,7,5,5,5,8
"75",5,5,5,4,5,8,8,6,3,5,8,7,4,6,7,5,5,6,8
"76",4,8,3,5,6,5,5,4,4,5,4,4,6,8,5,4,5,4,5
"77",7,4,4,7,5,5,3,6,3,8,7,4,7,6,4,5,8,4,5
"78",3,7,3,7,4,4,3,7,7,4,6,4,5,7,4,6,5,5,5
"79",4,7,6,7,8,5,8,8,7,7,7,6,8,4,8,8,7,4,6
"80",5,8,5,8,7,4,4,6,4,5,4,7,5,5,4,4,4,5,8
"81",7,5,5,6,4,6,5,5,8,5,4,3,4,7,5,6,6,7,3
"82",8,8,8,8,8,7,8,8,7,7,8,6,8,8,6,8,7,5,8
"83",8,4,8,8,8,8,7,7,7,6,8,8,8,8,4,7,8,8,3
"84",5,7,8,8,7,8,5,8,8,7,8,8,7,8,5,8,8,6,7
"85",6,8,5,8,8,3,7,6,7,5,6,7,7,7,8,4,5,7,4
"86",8,7,8,8,8,8,7,7,8,5,8,7,8,8,8,8,8,8,8
"87",7,8,5,6,5,6,6,8,3,6,6,5,8,6,7,4,5,8,5
"88",6,4,8,5,5,7,4,7,8,3,7,3,3,4,3,5,8,6,5
"89",5,4,6,5,5,4,2,3,4,8,5,4,7,4,7,2,7,5,7
"90",7,8,7,8,8,7,5,6,8,8,4,5,7,7,4,7,8,3,8
"91",4,5,5,7,4,6,4,5,8,5,4,4,6,5,8,5,3,4,5
"92",6,5,5,5,8,6,5,3,8,7,5,4,4,5,5,6,8,8,6
"93",5,8,7,7,8,6,8,8,8,5,8,7,7,5,6,8,8,5,7
"94",5,4,6,7,5,6,4,5,6,8,4,8,4,4,2,8,6,8,7
"95",8,4,5,7,8,5,8,6,6,5,7,5,8,5,7,6,6,8,5
"96",5,8,5,6,7,4,5,8,5,8,5,5,6,8,8,7,7,5,8
"97",7,5,7,5,4,7,4,6,6,8,5,7,4,4,7,8,6,5,6
"98",2,5,3,4,7,5,7,5,7,7,7,8,1,3,3,3,4,2,5
"99",3,7,5,4,8,8,6,5,4,7,7,7,7,4,7,3,5,4,3
"100",3,3,3,5,4,3,4,5,3,4,5,3,1,2,3,4,3,3,3
"101",3,1,5,2,1,1,1,1,1,2,1,3,1,2,1,2,6,1,2
"102",7,5,6,5,8,1,5,3,4,7,4,8,5,6,5,7,3,6,7
"103",7,7,5,8,8,4,8,7,7,6,4,8,8,5,8,7,8,8,7
"104",3,5,3,3,3,2,3,4,1,5,4,4,6,8,3,5,6,6,4
"105",7,4,3,5,8,5,5,4,5,8,6,3,5,4,6,5,4,5,5
"106",6,4,7,5,8,6,7,8,7,6,8,4,8,6,7,5,7,3,8
"107",6,5,4,8,7,8,3,5,5,5,7,7,4,8,5,8,7,3,4
"108",7,3,3,5,6,4,8,2,4,6,6,7,8,4,8,6,6,4,6
"109",8,7,5,7,5,3,7,8,5,3,7,7,6,6,4,3,8,7,7
"110",7,5,4,5,7,3,3,2,1,3,1,2,4,3,2,6,6,4,7
"111",3,6,2,7,5,4,6,6,3,2,3,4,2,1,3,3,5,4,1
"112",5,4,3,5,5,3,5,4,5,5,8,4,8,3,8,3,2,3,5
"113",2,2,1,3,2,3,2,5,2,3,1,3,2,3,2,3,3,2,2
"114",2,4,5,7,2,6,3,4,6,8,5,3,3,7,1,5,2,6,7
"115",5,4,5,3,4,6,2,6,4,4,5,3,8,3,3,2,4,7,4
"116",2,6,5,4,4,4,3,6,4,2,3,4,4,3,3,4,5,4,3
"117",7,7,8,5,7,8,8,4,8,3,7,5,4,4,4,6,8,3,7
"118",6,6,4,3,7,2,4,7,2,7,3,2,2,3,3,2,4,4,3
"119",8,5,4,7,5,5,6,6,8,5,8,6,6,8,7,5,7,8,4
"120",1,2,2,2,5,1,3,2,1,1,2,2,3,3,1,2,1,1,2
"121",2,5,6,3,3,3,3,4,4,5,5,2,4,2,4,3,2,4,2
"122",3,2,1,3,3,2,2,2,2,1,3,1,8,2,4,1,1,1,1
"123",5,3,8,4,2,8,3,4,5,5,8,6,7,7,5,8,5,3,7
"124",1,2,1,3,3,2,2,3,1,1,2,1,1,1,2,1,3,4,1
"125",4,4,2,1,2,1,1,1,2,3,3,1,1,1,2,2,2,1,1
"126",1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1
"127",2,6,2,2,1,2,2,1,1,5,3,1,1,2,1,3,1,3,1
"128",2,4,1,3,3,2,2,1,2,2,1,3,1,2,2,1,1,3,1
"129",8,7,8,8,8,7,8,6,4,6,8,8,6,8,7,8,6,5,7
"130",8,8,8,8,8,8,7,6,8,6,6,6,4,7,8,8,7,8,8
"131",7,8,7,8,5,7,8,3,3,5,7,8,8,5,6,5,6,5,7
"132",2,3,8,7,2,3,3,4,3,2,4,3,5,1,3,4,2,1,8
"133",2,1,5,6,1,2,2,3,4,2,4,1,2,2,3,1,2,1,5
"134",1,5,1,3,4,1,2,3,4,3,4,5,2,2,4,1,4,1,1
"135",1,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1
"136",3,3,5,3,3,2,2,2,5,2,5,7,3,7,1,3,2,3,2
"137",1,1,1,2,1,2,2,1,1,7,3,1,4,1,2,1,1,1,4
"138",1,1,6,4,3,2,2,4,2,1,2,5,1,1,5,2,2,7,1
"139",7,3,5,2,3,3,2,3,4,2,4,7,5,3,5,2,2,3,3
"140",1,2,1,2,3,8,1,4,1,4,5,3,2,5,2,4,6,2,3
"141",6,3,4,5,4,5,5,3,6,7,3,3,4,6,4,3,7,5,7
"142",6,4,7,6,5,5,5,4,5,7,6,5,4,4,4,7,8,4,8
"143",5,7,6,8,8,5,7,7,6,5,8,6,8,7,8,7,8,8,7
"144",3,6,5,7,3,4,7,3,5,6,5,4,5,3,7,8,5,6,5
"145",4,5,2,4,8,7,3,3,4,5,3,7,5,4,7,5,7,8,4
"146",8,5,4,6,4,4,4,3,1,3,4,2,3,5,3,7,2,4,4
"147",6,5,5,8,4,5,3,3,2,3,6,3,3,8,4,4,3,2,2
"148",1,2,1,1,1,1,4,5,1,2,1,1,1,1,3,1,1,1,1
"149",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"150",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"151",6,8,5,4,7,8,3,6,7,2,5,4,5,6,5,7,7,3,8
"152",6,7,5,5,6,7,7,5,7,5,7,8,7,8,8,6,8,7,5
"153",8,8,8,8,7,6,5,5,7,8,5,8,8,8,8,8,8,5,5
"154",8,7,7,5,7,7,4,5,8,7,8,5,8,7,5,7,8,6,8
"155",7,6,8,8,6,6,3,5,7,7,8,4,6,4,7,7,8,5,3
"156",4,5,4,3,2,4,4,7,3,4,4,4,6,8,3,3,3,4,4
"157",5,5,5,8,8,8,7,8,8,5,8,8,8,7,8,3,8,5,8
"158",8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8
"159",7,5,3,4,7,3,7,3,4,4,7,4,4,4,8,4,5,4,3
"160",8,8,8,8,8,8,8,6,8,8,8,8,8,7,8,6,8,7,7
"161",7,8,6,8,5,8,5,7,7,4,5,4,5,7,7,8,8,5,6
