"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",6,3,4,4,1,2,5,2,3,3,5,2,2,1,2,1,1,6,2
"2",2,2,2,2,2,3,5,1,2,2,4,3,1,1,2,1,2,1,2
"3",2,2,1,2,1,1,2,7,1,2,1,1,1,1,2,1,3,3,2
"4",7,2,1,2,5,1,1,2,6,6,2,2,2,1,1,5,1,2,1
"5",6,1,4,1,4,5,2,2,1,4,7,5,4,2,2,5,2,7,6
"6",1,2,1,2,2,2,2,1,6,4,1,2,2,3,4,5,2,2,4
"7",2,5,2,2,2,6,2,1,4,6,2,6,3,2,1,2,5,3,1
"8",5,4,2,2,3,2,4,3,2,4,6,8,6,5,3,2,2,2,7
"9",9,5,3,4,3,4,7,6,4,2,2,4,3,2,7,9,8,3,2
"10",2,6,3,7,2,7,2,2,2,5,5,2,1,1,7,9,3,2,1
"11",5,5,2,5,1,2,2,3,2,3,5,1,1,1,7,3,2,2,1
"12",3,3,5,5,2,6,2,1,6,2,2,1,3,3,2,7,2,2,2
"13",2,3,4,3,1,8,4,2,6,7,2,5,7,4,2,4,5,3,2
"14",4,3,2,4,1,2,3,5,2,3,3,6,2,4,8,2,3,2,1
"15",3,5,4,2,2,1,1,3,2,3,2,4,7,1,4,8,3,7,2
"16",2,4,5,3,5,5,2,1,4,2,2,7,6,1,2,2,3,3,7
"17",3,5,4,3,7,6,4,1,2,3,2,3,2,2,7,2,3,6,1
"18",4,3,7,6,7,1,1,1,3,2,7,4,2,7,4,2,2,5,6
"19",5,2,2,4,3,3,2,1,2,5,6,2,2,4,2,3,7,5,2
"20",5,4,2,2,5,3,3,4,1,3,2,3,4,3,4,2,2,2,4
"21",3,2,1,9,1,3,4,3,5,5,7,2,7,7,6,4,4,9,7
"22",7,3,6,9,4,5,5,7,8,7,4,8,2,7,4,8,4,7,4
"23",5,2,6,8,2,6,2,5,7,4,2,6,7,3,2,7,1,6,2
"24",4,8,5,2,6,2,7,6,7,2,5,2,2,6,8,4,5,6,8
"25",7,4,2,4,2,2,7,8,4,3,6,5,2,4,3,6,8,6,6
"26",4,4,6,2,3,2,4,2,2,3,2,6,2,9,4,2,2,5,5
"27",4,3,6,2,6,5,5,5,3,2,2,6,7,3,8,1,5,1,3
"28",4,6,8,8,6,8,5,5,7,9,3,6,6,5,7,5,5,5,6
"29",4,5,5,6,5,3,5,4,2,3,6,7,2,2,6,5,2,2,2
"30",8,5,7,1,8,9,2,8,5,2,6,1,5,8,8,7,7,3,8
"31",7,4,5,4,6,6,2,9,4,7,7,2,2,5,5,8,6,6,6
"32",5,2,3,5,3,5,3,3,4,5,3,6,2,7,7,4,5,7,3
"33",8,4,5,3,5,7,2,7,5,4,8,8,8,6,7,4,8,8,2
"34",2,7,7,7,9,9,6,9,9,4,5,9,9,7,5,9,8,7,9
"35",4,4,3,6,2,4,6,8,3,4,3,8,4,4,6,5,2,7,2
"36",3,2,4,6,7,3,6,5,3,4,2,2,2,5,8,5,2,3,4
"37",6,2,5,4,3,8,3,7,7,7,8,6,6,6,6,7,1,3,4
"38",7,9,8,5,6,6,8,7,5,7,4,8,9,8,5,8,8,8,5
"39",5,4,3,8,4,3,2,5,5,7,5,5,5,3,7,4,9,6,7
"40",6,6,2,7,4,6,3,7,6,7,9,6,6,9,7,5,8,6,6
"41",4,3,2,2,4,5,5,5,5,3,3,6,8,5,8,5,6,8,7
"42",5,4,6,4,5,4,4,2,6,2,8,3,4,2,7,5,2,2,5
"43",2,5,3,5,2,4,8,5,7,6,5,6,1,2,4,2,4,4,4
"44",2,4,4,6,2,4,4,5,5,5,4,6,6,5,4,7,3,9,4
"45",6,7,7,8,6,9,7,7,5,6,7,6,6,7,7,6,8,9,5
"46",3,6,6,4,7,5,3,8,4,7,2,5,7,5,4,2,3,3,7
"47",5,5,6,5,3,2,7,2,3,5,5,5,5,6,4,2,5,5,2
"48",7,9,7,4,8,2,7,3,6,5,2,7,4,5,9,7,2,9,8
"49",7,8,8,4,9,4,2,5,9,5,9,3,7,7,4,6,2,6,9
"50",7,6,6,9,8,7,9,5,9,9,5,7,7,8,9,7,5,7,1
"51",7,8,6,4,5,5,6,5,8,9,6,8,8,8,8,6,9,8,9
"52",6,6,5,2,4,5,3,5,5,7,4,7,6,4,9,5,5,7,2
"53",4,4,2,9,6,3,3,5,5,6,6,7,6,2,4,3,7,8,5
"54",6,8,5,6,6,6,6,8,7,8,7,4,8,6,6,4,6,8,5
"55",7,7,7,7,6,8,7,7,6,8,5,6,2,9,8,6,5,6,7
"56",6,3,6,4,5,5,6,5,6,3,7,5,4,5,6,5,8,5,5
"57",5,3,6,5,5,5,7,7,5,8,8,7,8,4,5,8,6,6,2
"58",3,5,4,2,9,8,5,6,5,5,7,6,5,3,2,5,6,4,3
"59",6,7,6,7,5,6,5,8,7,8,6,8,3,7,7,5,7,8,8
"60",6,5,8,8,5,6,8,6,6,7,7,7,6,8,5,8,7,8,6
"61",5,8,3,9,4,5,4,7,7,2,6,8,7,3,4,8,9,4,5
"62",8,2,3,5,5,2,4,2,7,3,4,7,5,4,7,7,4,9,8
"63",6,2,7,7,8,8,6,5,7,6,5,8,7,6,7,7,6,6,8
"64",7,7,7,5,5,8,4,4,8,7,5,7,7,7,6,6,9,8,6
"65",8,5,6,8,7,8,8,7,7,9,3,8,9,6,6,5,6,6,6
"66",6,7,7,4,5,5,4,8,3,5,8,5,8,5,7,5,6,3,8
"67",5,3,6,4,7,6,5,6,6,8,8,7,4,4,9,4,6,8,4
"68",6,4,5,6,6,5,4,4,8,5,7,6,6,8,6,7,6,6,7
"69",5,8,5,8,8,6,6,7,7,9,6,7,8,8,6,6,4,7,7
"70",5,6,6,9,6,7,8,7,5,2,8,7,7,9,4,7,8,7,2
"71",4,5,7,5,6,8,2,7,3,4,2,3,7,4,8,5,7,5,5
"72",5,4,2,4,4,4,4,6,5,1,5,4,6,1,3,5,6,7,6
"73",5,6,3,8,7,7,3,7,2,5,8,6,5,9,3,7,6,6,7
"74",4,6,3,5,5,7,7,6,9,7,7,6,6,7,6,7,6,9,5
"75",6,8,7,6,6,8,7,8,6,6,4,9,8,9,7,3,8,7,5
"76",6,7,7,5,7,9,6,3,8,6,5,2,9,7,6,6,6,7,7
"77",2,4,7,4,4,8,7,3,8,7,5,8,4,6,4,7,4,3,3
"78",6,6,2,5,7,5,5,3,8,3,6,6,5,6,4,7,7,4,4
"79",6,6,6,8,8,7,8,8,5,7,4,5,9,8,8,4,5,7,9
"80",3,6,2,4,8,6,4,4,3,4,5,6,5,8,5,6,7,4,8
"81",4,4,3,6,7,5,3,3,2,7,7,7,6,5,6,6,6,4,7
"82",4,7,7,4,8,4,4,7,6,3,4,4,7,7,4,8,6,4,7
"83",4,4,3,3,4,3,5,3,5,5,2,3,7,5,2,4,5,5,6
"84",3,4,5,4,4,3,3,4,5,3,3,5,3,5,7,4,5,6,6
"85",8,7,9,8,7,9,8,9,8,8,6,5,8,6,7,8,6,6,8
"86",5,2,8,7,7,7,8,5,7,7,5,7,6,9,7,6,7,6,7
"87",7,7,4,4,3,8,6,3,3,4,5,7,4,7,7,7,5,5,5
"88",4,6,7,7,5,5,6,2,5,3,4,6,7,7,7,2,6,6,7
"89",7,5,6,5,5,8,9,5,5,8,7,6,5,6,7,8,8,6,5
"90",6,6,7,9,5,7,4,5,5,6,7,7,6,8,5,9,7,6,8
