"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",8,10,11,8,13,13,10,11,14,11,9,8,11,14,9,14,6,14,14
"2",5,9,5,6,6,12,6,3,3,5,6,7,15,3,5,8,6,7,4
"3",16,12,16,14,16,14,14,16,16,12,16,16,14,12,15,12,16,16,13
"4",10,10,13,14,15,13,14,15,9,8,14,15,15,14,15,11,14,13,13
"5",15,15,16,16,13,16,14,8,15,14,16,9,12,14,11,16,14,15,11
"6",16,15,12,12,16,16,16,16,15,14,16,16,11,16,16,11,15,11,15
"7",10,9,9,14,11,13,15,10,12,8,7,9,11,14,12,12,14,11,13
"8",6,10,10,10,8,9,6,9,3,10,12,8,12,9,3,3,5,12,6
"9",10,13,13,10,16,8,12,11,15,5,10,14,13,7,4,12,6,10,14
"10",7,7,12,9,8,5,6,7,9,6,14,3,5,8,4,8,12,5,6
"11",12,12,10,11,11,10,12,13,13,13,13,13,7,13,11,14,13,8,9
"12",1,1,3,2,5,5,6,1,1,2,2,1,6,2,2,2,2,5,12
"13",10,14,10,10,11,15,13,9,14,9,13,14,8,9,13,13,12,12,14
"14",3,3,2,12,6,2,4,8,1,9,5,15,9,12,13,8,7,2,9
"15",2,6,2,2,7,7,2,5,2,3,12,8,9,2,6,3,2,4,10
"16",16,16,12,16,14,15,15,14,16,16,16,11,16,15,15,15,16,15,16
"17",7,14,3,9,5,3,11,7,12,12,14,8,5,3,6,5,14,14,3
"18",11,15,13,16,14,9,10,13,15,10,10,16,15,14,5,16,11,16,13
"19",5,3,4,7,2,7,6,8,6,6,4,7,3,10,9,4,13,6,7
"20",9,5,6,9,7,5,9,16,5,13,10,7,9,1,2,11,5,5,7
"21",7,3,3,6,4,5,10,11,5,9,9,6,4,3,10,3,6,5,7
"22",15,13,13,16,10,11,16,10,11,14,15,12,3,13,6,9,13,7,14
"23",16,15,14,15,15,16,13,15,11,12,16,15,13,15,15,16,16,16,14
"24",14,15,15,15,12,13,13,15,15,15,10,14,10,12,12,12,10,15,15
"25",8,7,7,9,7,3,10,7,12,6,11,9,12,14,8,9,6,7,1
"26",4,6,5,8,9,6,6,7,7,5,7,5,9,2,4,3,11,9,7
"27",2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"28",16,16,13,16,15,16,15,15,14,16,16,10,16,12,16,15,16,16,11
"29",14,13,14,11,10,15,14,14,9,15,14,14,1,10,3,12,10,12,11
"30",2,3,5,4,3,5,4,4,1,4,1,2,5,3,1,5,1,6,3
"31",2,2,3,3,5,2,2,8,4,5,4,8,3,5,2,6,3,3,4
"32",10,8,3,3,4,3,7,8,3,4,2,9,3,13,7,4,3,5,1
"33",10,6,6,8,10,4,10,3,3,13,2,6,4,6,7,11,2,1,12
"34",12,13,7,14,7,11,14,7,7,10,7,15,13,9,15,13,7,12,14
"35",12,11,15,13,11,16,13,13,12,12,15,12,6,11,12,14,15,14,10
"36",5,13,5,12,11,15,8,5,8,5,9,14,11,7,6,7,7,7,12
"37",14,14,15,13,11,16,14,15,15,14,16,7,14,8,4,13,14,13,8
"38",11,15,15,8,15,13,8,10,12,13,8,14,15,13,12,9,6,10,14
"39",13,11,13,12,11,8,8,12,12,13,11,3,13,4,14,3,13,5,2
"40",3,6,4,4,8,4,2,4,8,4,2,2,4,2,9,4,2,4,1
"41",6,3,9,6,16,5,9,4,3,10,10,8,5,11,12,11,5,7,13
"42",13,15,11,11,14,9,15,16,15,15,12,5,13,15,7,13,14,13,4
"43",7,9,6,11,8,7,4,8,7,5,11,7,8,11,14,13,12,9,12
"44",2,6,10,4,2,3,4,3,2,5,5,2,2,11,1,5,6,8,7
"45",7,8,11,8,9,14,9,14,9,13,16,8,14,4,9,14,11,12,13
"46",11,11,6,6,7,7,12,8,10,5,7,4,11,5,11,7,6,13,15
"47",10,8,12,13,16,14,9,6,5,9,6,15,6,12,2,7,9,6,5
"48",16,15,14,15,16,15,15,15,16,15,13,14,14,16,11,15,13,14,14
"49",14,5,8,15,15,6,11,12,12,15,6,8,5,6,8,13,11,10,9
"50",15,14,9,13,7,9,7,9,11,8,12,13,8,13,7,5,5,12,14
"51",10,8,4,9,13,10,10,2,10,14,3,1,4,12,6,5,3,13,3
"52",9,12,3,7,15,4,10,4,12,5,12,5,10,7,9,7,5,9,7
"53",10,3,2,8,6,3,4,3,6,2,8,7,5,5,7,10,3,6,2
"54",5,10,9,11,11,10,14,5,14,10,12,4,11,11,5,5,12,14,16
"55",6,1,9,9,8,11,12,8,14,10,10,10,11,11,8,7,9,11,8
"56",3,7,2,4,12,2,5,7,1,7,2,3,7,14,4,1,10,5,14
"57",4,10,7,8,5,6,3,8,4,9,5,13,5,12,11,2,6,2,4
"58",12,5,5,10,7,6,6,11,7,8,8,11,12,12,10,5,10,10,13
"59",11,10,16,10,5,5,7,11,13,12,15,13,13,9,11,12,13,10,10
"60",1,6,4,4,4,4,5,12,9,4,7,9,3,10,8,10,4,5,3
"61",6,3,9,5,8,11,13,9,4,7,11,4,12,14,8,11,6,6,6
"62",10,15,13,8,10,13,5,6,10,11,10,16,11,13,10,5,5,11,8
"63",13,14,12,14,15,15,12,16,14,16,14,15,15,15,14,12,14,16,15
"64",6,8,8,11,6,12,8,8,7,6,7,10,6,9,4,10,9,12,3
"65",16,16,16,14,16,15,16,16,16,16,14,16,11,16,16,14,13,12,16
"66",5,4,4,4,1,9,1,2,6,2,4,2,2,3,1,7,5,6,1
"67",1,1,3,3,1,1,1,2,1,1,2,2,1,6,2,1,1,1,2
"68",7,6,11,11,11,9,3,10,6,8,8,4,6,8,4,2,9,7,9
"69",1,1,1,3,3,2,6,10,4,1,3,3,1,6,2,8,7,2,3
"70",11,10,16,14,10,8,15,15,15,13,5,12,8,6,6,15,12,8,13
"71",4,5,2,6,5,8,4,3,2,3,2,1,3,6,2,2,1,3,4
"72",2,1,3,11,1,2,1,7,4,7,1,1,1,11,5,4,6,2,7
"73",15,14,14,16,14,10,14,16,16,9,16,10,16,16,12,12,15,10,15
"74",7,7,4,3,4,4,4,5,5,6,3,4,4,6,6,6,10,6,7
"75",15,10,11,14,7,6,10,6,14,8,15,10,10,11,13,9,14,11,5
"76",14,10,10,15,16,14,15,13,13,8,14,15,15,12,16,12,10,13,15
"77",2,4,6,3,4,2,2,3,9,1,7,3,2,9,1,1,4,2,3
"78",7,12,14,10,8,6,8,8,15,12,9,6,5,7,10,12,9,7,13
"79",8,9,12,11,11,5,14,15,11,11,8,14,9,13,12,5,10,7,4
"80",15,16,12,13,14,15,15,16,11,14,14,15,14,13,14,15,11,12,16
"81",10,11,10,12,10,13,12,11,16,6,12,12,7,3,8,4,4,6,13
"82",6,7,8,5,8,10,3,3,15,2,4,12,3,7,9,9,4,2,5
"83",10,4,10,2,14,11,13,14,15,9,7,13,10,15,13,13,11,11,16
"84",16,15,15,13,14,15,12,12,12,15,15,15,12,14,15,11,15,16,14
"85",13,10,13,13,10,10,13,14,9,4,11,11,12,8,9,11,15,5,7
"86",2,1,2,2,4,2,8,5,5,6,6,6,2,2,1,3,9,7,2
"87",15,10,16,15,14,16,16,13,13,15,14,13,14,12,13,15,13,13,15
"88",5,10,7,14,4,5,8,11,14,5,4,5,9,4,10,8,13,15,9
"89",14,12,9,12,12,10,10,12,12,13,13,14,13,15,13,13,4,11,14
"90",14,14,13,13,3,9,15,9,9,15,12,6,9,13,11,14,12,16,14
"91",6,9,11,11,9,9,9,9,9,13,8,8,11,5,12,10,9,11,6
"92",12,14,15,11,15,13,7,14,14,13,6,10,13,14,15,13,13,15,11
"93",9,2,3,4,8,3,5,7,10,3,5,6,2,5,3,2,6,7,4
"94",7,4,2,1,4,8,1,2,5,1,1,2,4,1,2,1,1,4,2
"95",14,16,16,16,14,15,14,7,15,11,16,12,16,15,16,16,12,15,12
"96",8,11,5,5,15,6,15,14,4,10,10,5,9,9,10,13,10,5,7
"97",1,3,4,4,3,1,1,6,1,1,2,1,1,1,1,1,5,2,4
"98",12,13,11,13,15,13,14,12,12,9,10,8,14,14,11,11,3,13,14
"99",5,1,2,4,2,6,1,4,7,7,9,6,9,3,4,1,6,3,9
"100",12,9,1,12,2,2,2,7,11,8,8,3,5,3,8,3,5,6,4
"101",1,1,2,1,3,1,3,9,7,9,1,2,1,2,1,2,4,2,1
"102",10,9,7,6,8,5,9,6,4,8,9,8,4,10,4,3,6,12,8
"103",9,7,7,7,7,2,7,9,13,12,11,10,5,12,12,4,14,11,13
"104",12,9,16,9,15,14,8,16,12,13,7,9,10,15,13,9,13,15,12
"105",9,13,8,15,10,15,6,16,16,5,13,16,16,15,14,11,14,16,9
"106",7,13,15,14,9,11,13,11,12,12,11,12,5,7,5,3,12,13,12
"107",4,11,8,12,5,8,7,9,8,6,15,13,3,9,7,10,10,10,11
"108",10,6,6,7,11,9,4,8,7,7,3,13,6,8,13,7,4,6,13
"109",7,15,11,16,8,5,13,7,9,8,12,15,9,11,7,11,16,8,10
"110",6,4,4,4,5,10,1,4,4,9,5,7,1,3,6,8,1,1,4
"111",15,15,14,15,13,15,10,10,12,14,12,12,12,10,7,15,11,10,1
"112",2,7,5,5,5,5,3,2,3,7,7,5,7,4,2,10,3,3,2
"113",15,13,16,12,15,16,16,16,11,15,16,13,13,15,14,14,12,14,13
"114",5,9,12,10,6,10,10,13,11,7,4,7,5,11,8,9,7,12,2
"115",2,3,3,3,5,2,8,2,4,3,4,1,4,3,1,8,6,2,3
"116",13,12,10,11,12,13,8,12,12,13,8,13,7,11,10,14,6,6,12
"117",12,13,9,15,9,11,12,12,16,3,14,15,15,7,12,5,8,9,10
"118",8,8,2,7,13,12,9,7,7,15,4,5,13,5,10,9,7,8,10
"119",12,7,1,5,7,8,8,12,9,11,5,6,7,6,12,9,6,9,14
"120",4,6,2,3,3,7,2,7,3,5,3,6,2,6,1,1,1,8,3
"121",13,8,12,8,11,13,11,12,13,11,9,6,8,15,8,10,8,13,12
"122",2,14,9,6,9,5,15,7,3,4,6,4,9,11,5,9,10,10,14
"123",16,16,16,16,16,16,15,16,16,14,16,16,10,14,16,15,13,16,16
"124",4,4,6,5,1,6,10,4,1,4,9,1,13,4,2,5,4,6,1
"125",6,2,1,2,2,3,5,1,2,3,1,2,1,2,1,1,1,1,1
"126",6,6,4,6,8,7,3,10,12,11,7,6,5,7,7,5,14,12,4
"127",16,16,16,10,15,16,16,14,16,15,15,16,13,11,15,15,16,15,12
"128",4,8,1,2,3,5,1,1,3,4,4,3,2,5,2,2,4,1,2
"129",6,5,2,4,5,8,5,1,10,10,10,8,4,5,9,7,9,8,4
"130",1,6,1,3,5,1,6,5,5,1,3,3,3,1,5,2,1,5,2
"131",12,14,10,11,15,6,11,15,11,11,12,12,10,11,12,11,9,14,8
"132",4,4,7,2,6,8,11,2,11,4,5,3,3,11,2,4,2,8,3
"133",9,6,2,12,4,7,4,6,5,6,9,9,8,12,6,10,5,4,3
"134",12,8,13,12,9,6,8,8,13,6,13,5,10,6,6,10,10,8,13
"135",13,13,16,16,16,16,16,16,15,14,15,16,16,15,13,16,12,16,14
"136",13,6,7,3,11,9,5,6,12,5,6,3,8,15,8,14,9,11,10
"137",8,2,6,6,8,8,7,3,7,12,8,11,9,5,5,10,9,5,4
"138",11,16,15,10,16,16,11,14,16,14,16,13,16,14,13,15,15,11,15
"139",4,4,3,7,7,1,7,9,3,6,3,5,6,2,9,5,7,10,2
"140",15,11,14,13,15,11,13,7,5,6,13,7,8,14,5,12,9,13,14
"141",2,2,1,2,1,2,4,1,4,5,4,3,2,2,3,7,1,2,5
"142",11,14,7,12,13,12,10,9,9,15,7,15,14,10,8,9,8,12,7
"143",4,4,13,8,2,3,13,9,6,7,10,4,11,10,5,2,4,1,1
"144",11,11,10,5,11,11,8,14,14,11,9,13,8,12,9,6,9,14,10
"145",2,4,2,5,3,6,5,3,4,6,5,2,4,9,3,7,9,3,2
"146",16,15,16,16,16,15,16,15,16,13,16,14,16,16,13,16,14,16,16
"147",3,2,2,2,3,3,4,1,5,6,2,2,5,4,4,6,1,14,4
"148",6,8,4,4,3,11,3,9,9,14,12,11,4,10,8,5,10,1,10
"149",6,7,5,2,9,7,7,7,4,8,7,8,9,5,2,7,8,9,10
"150",2,4,5,6,6,1,5,9,2,3,4,1,7,7,6,2,6,2,4
"151",6,14,13,10,10,12,5,5,7,7,15,7,15,8,11,8,15,7,3
"152",11,4,2,10,6,12,10,4,5,11,5,7,7,9,7,6,11,4,11
"153",8,6,5,5,1,11,2,4,7,8,12,7,5,11,8,13,10,3,7
"154",6,3,8,6,8,1,4,7,5,8,12,7,12,10,2,9,2,15,8
"155",6,2,2,5,7,1,4,5,3,5,3,4,7,4,1,4,8,7,2
"156",4,8,12,13,2,9,8,10,12,11,9,8,11,14,8,8,5,16,4
"157",15,12,14,7,10,10,15,14,9,13,16,13,3,10,13,13,11,14,13
"158",12,4,4,6,2,8,5,3,11,4,4,9,6,6,14,4,4,4,6
"159",16,11,16,15,15,16,14,16,16,16,14,15,15,15,16,16,16,9,14
"160",15,15,13,13,12,12,16,13,12,15,13,15,9,11,12,10,16,14,13
"161",12,15,14,10,14,16,5,16,7,14,11,13,10,14,13,14,12,16,10
"162",3,2,4,2,1,2,2,2,2,1,1,8,1,3,1,5,1,1,2
"163",10,10,9,10,8,3,8,11,12,8,7,12,7,8,5,10,12,9,1
"164",3,3,7,3,7,2,9,1,8,5,7,8,9,1,4,13,11,2,2
"165",14,16,13,15,16,16,14,15,15,14,16,13,12,16,15,12,16,14,16
"166",7,7,11,12,7,5,11,10,12,9,10,6,6,7,13,6,8,2,7
"167",5,2,2,4,2,2,1,2,1,2,4,2,3,7,3,4,8,5,1
"168",9,9,10,8,7,12,8,5,11,10,11,7,8,6,9,6,11,8,11
"169",9,3,9,9,3,9,5,6,11,8,9,10,5,10,5,9,7,7,12
"170",12,16,15,10,10,12,9,14,13,13,13,14,14,12,14,15,8,14,10
"171",2,4,7,2,2,3,2,5,4,1,6,7,2,3,4,2,2,3,2
"172",4,9,10,3,3,7,4,12,7,13,13,4,14,3,1,3,3,3,4
"173",1,4,1,4,1,5,2,1,3,2,4,2,1,8,7,1,3,9,2
"174",13,12,12,9,12,11,15,10,11,6,12,14,15,11,13,15,16,12,11
"175",10,8,7,3,4,13,7,13,12,11,7,6,12,6,5,2,8,9,8
"176",5,10,2,3,4,10,4,7,12,2,5,3,11,4,9,6,12,9,9
"177",2,1,1,2,1,5,2,4,5,1,2,1,5,1,1,4,1,5,2
"178",11,16,13,16,15,15,13,15,15,16,16,14,16,11,15,12,15,16,13
"179",7,5,3,1,5,4,2,6,6,3,2,2,3,2,5,3,6,2,5
"180",10,8,10,10,6,10,15,14,8,16,6,9,10,6,13,13,8,11,8
"181",6,9,8,4,9,7,6,9,9,11,6,5,6,6,10,9,4,7,9
"182",3,4,2,1,2,4,3,3,1,1,1,2,10,1,1,11,1,2,3
"183",11,11,13,9,15,11,12,15,11,13,11,13,15,11,15,14,4,9,8
"184",16,16,15,16,15,15,11,16,16,16,16,16,16,16,16,16,16,16,15
"185",13,15,14,11,12,14,13,12,15,13,15,15,15,13,16,11,15,9,13
"186",1,8,3,4,4,3,2,8,6,2,5,1,2,2,5,8,5,3,10
"187",5,2,3,4,6,5,6,3,5,6,6,2,9,2,8,2,5,4,11
"188",10,6,6,7,2,9,6,8,8,13,6,8,13,7,13,9,8,7,8
"189",6,6,5,4,4,9,9,9,8,7,11,15,12,14,5,12,10,2,6
"190",1,2,2,1,2,2,2,2,4,8,3,4,5,4,2,3,3,3,8
"191",16,16,16,16,16,16,16,16,15,14,14,16,15,14,13,16,16,15,16
"192",9,9,4,4,2,3,9,5,7,4,2,12,9,5,1,10,5,9,7
"193",15,11,10,16,15,10,13,15,10,13,12,14,13,15,13,15,15,12,13
"194",6,13,12,7,12,7,4,4,10,13,13,6,4,14,13,8,5,3,3
"195",12,12,11,14,10,5,11,14,16,9,8,8,14,13,14,10,8,12,16
"196",12,11,14,8,10,11,3,8,10,12,14,14,13,14,14,6,11,12,9
"197",9,8,4,10,7,5,7,8,7,4,5,5,9,5,4,7,2,4,3
"198",3,1,1,6,4,3,5,4,5,5,4,13,3,11,1,4,6,4,7
"199",16,16,15,15,16,15,16,16,16,16,16,16,11,16,14,16,11,16,14
"200",11,6,9,3,11,4,3,5,3,8,6,4,11,5,13,5,12,10,12
"201",11,13,11,8,14,14,2,14,12,9,15,14,10,4,13,1,7,13,12
"202",13,6,8,10,14,13,10,6,9,15,12,13,14,14,12,11,10,9,12
"203",9,15,7,11,11,13,9,15,6,14,13,13,11,12,12,5,13,13,12
"204",10,14,9,11,5,13,12,5,13,13,12,11,11,15,10,6,12,9,14
"205",7,13,10,13,11,6,3,14,14,14,8,11,14,13,16,8,7,12,8
"206",11,6,2,12,8,10,5,7,12,3,5,6,2,4,10,9,3,7,4
"207",16,15,16,16,16,16,16,16,15,16,16,15,14,16,16,14,15,16,16
"208",6,5,5,7,9,9,6,8,5,10,5,7,6,11,6,9,13,9,1
"209",10,6,10,6,13,3,12,10,4,14,10,10,11,11,12,8,7,5,7
"210",10,3,10,10,8,9,11,6,10,9,11,10,4,1,5,8,13,2,9
"211",16,15,15,13,7,16,15,14,14,15,16,15,16,14,11,16,16,11,16
"212",7,11,10,8,3,9,4,7,12,9,9,7,7,5,10,13,6,12,8
"213",10,5,11,6,15,8,12,13,9,4,2,14,2,15,8,13,9,7,4
"214",13,7,8,7,15,5,11,9,15,10,6,10,12,10,11,7,12,8,15
"215",13,14,10,16,6,10,9,12,4,10,14,12,4,13,15,15,8,9,10
"216",15,15,12,14,16,16,16,15,7,16,13,15,8,15,11,15,15,14,14
