"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",5,5,3,4,1,1,3,2,1,1,5,2,3,4,5,2,4,2,5
"2",2,4,2,3,2,2,2,5,1,1,1,2,2,3,1,5,1,1,2
"3",1,3,1,1,1,1,1,2,1,1,1,3,3,2,3,2,2,4,1
"4",3,4,1,2,3,2,3,2,1,3,1,3,5,1,1,2,1,4,2
"5",2,2,1,4,3,1,1,2,5,1,4,2,3,3,1,2,1,2,2
"6",2,1,3,2,1,4,2,1,4,2,1,1,2,1,2,4,1,1,3
"7",1,2,3,3,3,1,3,4,3,3,1,3,2,3,1,2,1,1,2
"8",5,4,1,2,2,3,3,4,4,5,3,5,5,4,4,5,4,2,2
"9",1,3,1,3,2,3,5,2,1,3,3,2,1,2,2,2,1,1,3
"10",1,2,1,3,3,2,1,1,5,3,1,3,1,1,3,1,3,2,3
"11",1,3,3,1,2,2,3,3,3,1,1,3,2,3,2,1,1,1,4
"12",1,4,4,4,5,2,4,5,3,3,2,1,2,5,2,5,4,2,3
"13",1,1,3,2,3,3,2,3,3,1,5,2,3,1,2,3,1,1,1
"14",1,1,4,4,3,5,4,2,2,2,1,2,5,1,1,5,1,3,3
"15",1,4,1,3,1,1,3,1,1,1,1,1,3,1,3,2,1,3,1
"16",3,2,1,1,2,4,1,1,1,2,2,4,1,3,3,2,3,1,1
"17",2,1,3,2,5,1,1,3,1,3,3,1,3,2,3,3,1,1,2
"18",2,2,4,1,3,1,1,2,2,5,2,2,1,2,3,1,1,1,2
"19",3,2,2,3,3,3,3,1,5,3,1,3,1,2,1,2,3,1,3
"20",2,1,1,2,3,2,1,4,3,3,4,1,1,1,2,3,1,2,4
"21",3,1,1,1,3,1,1,2,2,1,1,3,2,2,1,5,2,1,3
"22",2,1,3,4,2,1,1,1,3,2,1,2,2,4,3,2,2,1,3
"23",1,1,3,2,2,1,1,1,4,4,4,1,5,2,1,3,3,2,3
"24",2,4,1,1,1,4,4,4,5,1,4,3,4,5,2,2,4,5,4
"25",3,1,3,2,3,3,1,2,2,1,3,1,3,3,1,2,3,1,3
"26",4,1,1,1,1,3,1,3,3,1,1,1,1,3,2,1,3,2,1
"27",1,1,4,2,1,1,1,3,1,1,1,1,1,3,2,3,2,1,3
"28",4,2,2,1,2,4,1,1,3,2,4,3,1,2,3,3,4,3,2
"29",1,2,2,1,3,2,5,3,1,2,1,1,1,1,3,3,3,1,1
"30",4,5,1,1,1,4,4,3,4,1,2,3,2,4,5,2,5,3,3
"31",2,3,1,1,1,3,4,3,1,3,2,1,2,4,2,1,2,3,2
"32",4,1,3,2,4,1,3,1,1,2,1,3,1,1,5,2,1,3,4
"33",3,4,5,3,2,3,5,4,2,1,5,2,5,2,1,4,3,3,5
"34",1,1,1,2,2,4,4,1,4,3,1,2,3,1,3,3,1,2,5
"35",3,2,3,2,1,1,3,4,1,1,4,1,2,4,1,2,3,1,2
"36",2,1,2,2,3,4,2,2,5,2,3,4,1,3,2,1,1,5,1
"37",3,1,1,4,2,3,2,4,1,2,4,5,3,2,3,1,1,1,2
"38",1,5,3,1,2,1,3,2,1,4,2,1,2,1,2,3,5,2,1
"39",2,3,1,1,2,2,1,3,3,1,4,4,1,1,1,2,2,1,1
"40",2,2,4,3,1,2,1,2,2,5,2,3,2,4,5,1,1,3,1
"41",3,1,1,1,2,2,3,3,3,2,1,2,1,1,3,1,3,3,3
"42",1,3,1,4,1,2,1,1,1,3,3,1,1,1,2,1,1,2,3
"43",3,1,2,2,2,3,1,1,1,4,1,4,1,1,4,1,2,2,1
"44",1,1,3,3,2,1,3,5,3,2,1,3,2,2,1,2,2,1,1
"45",2,3,3,1,2,1,2,1,2,3,1,1,3,1,3,4,2,4,2
"46",2,5,5,3,1,1,4,4,4,3,1,1,4,2,5,1,3,5,2
