"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2
"2",1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3",1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2
"4",1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
"5",2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1
"6",2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2
"7",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
"8",2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2
"9",2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
"10",1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
"11",2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2
"12",2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2
"13",2,2,2,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,2
"14",3,2,2,3,2,2,2,2,3,1,2,2,2,2,3,2,2,2,2
"15",3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
"16",2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1
"17",2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2
"18",2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2
"19",2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,2
"20",2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,3,2
"21",2,2,2,2,3,2,1,3,2,2,2,2,2,2,2,2,3,2,2
"22",2,2,3,3,3,2,1,2,2,3,2,2,2,2,2,2,2,2,2
"23",2,3,3,2,2,3,2,1,2,2,3,2,2,2,2,2,2,2,2
"24",2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,3,2,2,1
"25",3,3,3,3,4,3,4,3,3,3,4,2,2,3,4,4,3,2,3
"26",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"27",2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1
"28",2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"29",2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2
"30",1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2
"31",1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2
"32",2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
"33",2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1
"34",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2
"35",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
"36",1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2
"37",2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1
"38",2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
"39",2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
"40",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"41",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
"42",1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
"43",2,2,2,2,2,3,1,2,2,2,3,2,2,3,2,2,2,2,2
"44",2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
"45",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"46",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"47",2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
"48",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"49",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
"50",1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
"51",2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2
"52",2,2,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,2
"53",1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1
"54",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
"55",2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1
"56",2,3,2,3,2,3,1,2,2,2,3,2,2,2,2,2,2,2,2
"57",3,2,3,2,3,2,3,3,3,3,3,4,3,3,4,4,4,4,3
"58",3,2,2,3,2,3,3,3,3,3,3,3,4,3,3,4,2,3,3
"59",2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,4
"60",2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
"61",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
"62",2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
"63",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2
"64",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
"65",3,3,3,2,3,3,3,2,3,4,3,2,3,3,3,4,4,3,3
"66",3,3,3,3,2,4,3,3,2,3,2,3,3,3,3,3,4,4,4
