"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",6,2,2,3,7,8,5,3,5,2,7,7,1,8,5,2,1,2,2
"2",1,1,1,1,2,1,1,2,4,4,2,4,2,1,4,2,2,1,2
"3",4,5,3,7,5,6,8,7,4,2,8,1,1,6,8,6,1,4,1
"4",2,5,6,2,5,6,3,1,8,4,6,7,3,2,1,6,5,5,3
"5",1,1,1,6,3,7,1,2,1,5,7,6,6,7,1,7,1,1,3
"6",1,1,1,1,1,1,1,2,1,1,6,3,1,2,2,1,3,1,1
"7",6,3,1,4,6,4,1,3,5,5,2,2,3,3,2,5,5,3,4
"8",7,8,6,7,8,7,7,6,6,5,8,6,4,5,7,8,8,4,5
"9",2,5,7,4,1,4,6,5,4,3,5,3,5,1,6,3,1,1,2
"10",6,6,5,4,3,2,3,4,4,4,7,4,5,3,4,5,5,5,3
"11",6,3,4,7,6,6,4,3,6,2,1,3,4,5,7,5,4,2,3
"12",5,3,5,5,5,7,5,2,4,2,2,5,3,4,2,4,6,7,4
"13",2,3,2,5,4,5,1,4,7,5,5,2,4,1,4,5,1,3,3
"14",2,6,5,6,7,2,1,6,2,3,7,4,7,6,7,7,7,1,5
"15",6,8,8,8,8,6,8,7,8,8,5,8,8,4,2,3,8,3,7
"16",5,8,7,8,5,8,7,8,7,7,7,5,8,6,4,8,6,2,6
"17",8,8,8,8,8,8,8,6,6,8,8,8,8,8,8,8,8,8,8
"18",4,6,1,5,3,6,6,4,5,6,3,3,3,4,6,5,4,7,7
"19",6,3,4,6,7,7,7,5,6,8,5,6,5,4,5,2,5,5,5
"20",2,5,5,6,3,3,3,5,4,4,8,7,8,7,6,4,2,5,7
"21",3,1,1,2,2,1,3,2,1,2,2,1,1,1,1,1,1,1,3
"22",8,8,7,8,8,5,8,8,7,8,8,8,7,8,7,7,6,8,8
"23",5,7,3,6,8,6,7,2,8,8,7,6,5,2,7,7,4,6,7
"24",3,7,3,7,5,2,2,5,1,3,4,2,2,1,3,2,2,6,1
"25",8,8,8,8,8,8,8,8,8,7,6,6,8,8,8,7,7,7,5
"26",7,8,7,6,6,7,8,7,1,8,8,4,5,2,5,7,7,8,7
"27",6,5,6,6,4,6,5,4,6,5,4,7,5,3,7,6,4,1,7
"28",7,3,8,4,1,6,2,3,1,1,3,3,1,7,3,2,1,2,5
"29",5,5,2,3,5,6,5,1,2,6,1,1,1,3,5,3,2,2,7
"30",2,3,2,5,3,6,4,1,6,2,6,1,7,6,3,2,1,1,4
"31",2,3,2,2,1,1,2,2,2,2,2,2,3,2,3,2,4,5,1
